ACADEMIC_YEAR,ASSESSMENT_YEAR,SCH_ID,FFT_ID,UPN,SURNAME,FORENAMES,DOB,GENDER,PRIOR_ATTAIN_KEY_STAGE,PRIOR_ATTAIN_RANK,PRIOR_ATTAIN_GROUP,ENGLISH_TEST,WELSH_TEST,MATHS_TEST,SCIENCE_TEST,ENGLISH_TA,WELSH_TA,MATHS_TA,SCIENCE_TA,EST_BASIS,EST_RANK,QUAL_CODE,QUAL_DESC_SHORT,QUAL_DESC,SBJ_MAPPING,SBJ_QAN ,SUBJECT,QUALIFICATION_TITLE ,KS4_G_PROB,KS4_F_PROB,KS4_E_PROB,KS4_D_PROB,KS4_C_PROB,KS4_B_PROB,KS4_A_PROB,KS4_ASTAR_PROB,KS4_GPLUS_PROB,KS4_FPLUS_PROB,KS4_EPLUS_PROB,KS4_DPLUS_PROB,KS4_CPLUS_PROB,KS4_BPLUS_PROB,KS4_APLUS_PROB,KS4_PASS_PROB,KS4_GM,KS4_HGM_PROB,KS4_GA,EXPECTED_PROGRESS_LEVEL,BETTER_EXPECTED_PROGRESS_LEVEL,EXPECTED_PROGRESS_PROB,BETTER_EXPECTED_PROGRESS_PROB,PRIOR_ATTAIN_DATA_STATUS,EXPORT_DATE
2014,2014,9994002,99982418,UPN          ,Mercury,James,23/11/1997,M,2,,U,5B,,5B,5A,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,6,22,28,24,16,99,99,99,96,90,68,40,99,B,40,A,B,A,68,40,Final,08/05/2014
2014,2014,9994002,99982418,UPN          ,Mercury,James,23/11/1997,M,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,34,27,13,6,99,99,97,92,80,46,19,99,C,46,B,A,A,19,6,Final,08/05/2014
2014,2014,9994002,99982511,UPN          ,Chive,Grace,01/01/1998,F,2,,U,5C,,5A,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,1,11,26,31,30,99,99,99,99,98,87,61,99,A,30,S,B,A,87,61,Final,08/05/2014
2014,2014,9994002,99982511,UPN          ,Chive,Grace,01/01/1998,F,3,,U,7,,7,8,7,,7,8,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,1,8,23,32,36,99,99,99,99,99,91,68,99,A,36,S,S,S,36,36,Final,08/05/2014
2014,2014,9994002,99982529,UPN          ,Marrow,Aimee,25/03/1998,F,2,,M,5C,,5C,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,26,32,20,11,99,99,99,97,89,63,31,99,B,31,A,C,B,89,63,Final,08/05/2014
2014,2014,9994002,99982529,UPN          ,Marrow,Aimee,25/03/1998,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,39,26,8,2,99,99,97,91,76,36,10,99,C,36,B,B,B,36,10,Final,08/05/2014
2014,2014,9994002,99982553,UPN          ,Corn,Siobhan,22/06/1998,F,2,,M,4B,,4C,4B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,11,33,30,14,6,99,99,98,94,83,50,20,99,C,50,B,C,B,83,50,Final,08/05/2014
2014,2014,9994002,99982553,UPN          ,Corn,Siobhan,22/06/1998,F,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,12,36,30,12,4,99,99,98,94,82,45,15,99,C,45,B,B,B,45,15,Final,08/05/2014
2014,2014,9994002,99982616,UPN          ,Lime,Owen,25/07/1998,M,2,,M,4B,,4C,4B,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,19,37,18,6,2,99,98,92,81,62,26,8,99,C,26,B,C,B,62,26,Final,08/05/2014
2014,2014,9994002,99982616,UPN          ,Lime,Owen,25/07/1998,M,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,17,38,22,8,2,99,99,95,87,70,32,10,99,C,32,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99982625,UPN          ,Melon,Michael,29/01/1998,M,2,,U,5C,,5C,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,13,33,26,14,6,99,99,96,91,78,46,20,99,C,46,B,B,A,46,20,Final,08/05/2014
2014,2014,9994002,99982625,UPN          ,Melon,Michael,29/01/1998,M,3,,U,6,,7,6,6,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,11,32,28,15,7,99,99,97,93,82,49,21,99,C,49,B,A,A,21,7,Final,08/05/2014
2014,2014,9994002,99983894,UPN          ,Sage,Ivan,20/09/1997,M,2,,L,A,,3A,4B,2,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,5,11,18,24,32,8,1,1,99,95,84,66,42,10,2,98,D,42,C,D,C,66,42,Final,08/05/2014
2014,2014,9994002,99983894,UPN          ,Sage,Ivan,20/09/1997,M,3,,L,2,,2,2,2,,2,2,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,11,20,25,23,19,1,1,1,99,89,70,45,22,2,1,95,E,45,D,E,E,70,45,Final,08/05/2014
2014,2014,9994002,99983922,UPN          ,Leek,Nigel,16/07/1998,M,2,,M,4A,,4A,5C,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,14,34,24,11,5,99,99,95,89,75,40,16,99,C,40,B,C,B,75,40,Final,08/05/2014
2014,2014,9994002,99983922,UPN          ,Leek,Nigel,16/07/1998,M,3,,U,5,,6,8,5,,6,8,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,13,35,27,13,6,99,99,97,93,80,45,18,99,C,45,B,A,A,18,6,Final,08/05/2014
2014,2014,9994002,99984856,UPN          ,Nickel,Sally,10/01/1998,F,2,,U,4B,,5B,5C,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,22,33,23,14,99,99,99,98,92,70,37,99,B,37,A,B,A,70,37,Final,08/05/2014
2014,2014,9994002,99984856,UPN          ,Nickel,Sally,10/01/1998,F,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,28,34,20,9,99,99,99,97,90,62,28,99,B,28,A,A,A,28,9,Final,08/05/2014
2014,2014,9994002,99984864,UPN          ,Zucchini,James,04/09/1997,M,2,,M,4C,,4B,3A,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,20,37,17,5,2,99,98,92,81,61,24,7,99,C,24,B,C,B,61,24,Final,08/05/2014
2014,2014,9994002,99984864,UPN          ,Zucchini,James,04/09/1997,M,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,19,38,19,5,1,99,98,93,83,64,26,7,99,C,26,B,B,B,26,7,Final,08/05/2014
2014,2014,9994002,99984974,UPN          ,Tomato,Toby,03/10/1997,M,2,,M,4B,,5C,4A,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,4,8,16,36,22,9,3,99,98,94,86,70,35,12,99,C,35,B,C,B,70,35,Final,08/05/2014
2014,2014,9994002,99984974,UPN          ,Tomato,Toby,03/10/1997,M,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,19,38,19,5,1,99,98,93,83,64,26,7,99,C,26,B,B,B,26,7,Final,08/05/2014
2014,2014,9994002,99985076,UPN          ,Oregano,Tracey,06/09/1997,F,2,,M,5C,,5C,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,8,28,32,18,10,99,99,99,96,88,60,28,99,B,28,A,C,B,88,60,Final,08/05/2014
2014,2014,9994002,99985076,UPN          ,Oregano,Tracey,06/09/1997,F,3,,M,6,,5,6,6,,5,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,10,32,32,16,6,99,99,99,96,86,54,22,99,B,22,A,A,A,22,6,Final,08/05/2014
2014,2014,9994002,99985112,UPN          ,Iridium,Darren,27/04/1998,M,2,,L,3B,,4C,3C,3,,3,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,5,11,18,23,32,9,1,1,99,95,84,66,43,11,2,98,D,43,C,D,C,66,43,Final,08/05/2014
2014,2014,9994002,99985112,UPN          ,Iridium,Darren,27/04/1998,M,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,21,38,16,4,1,99,98,91,80,59,21,5,99,C,21,B,B,B,21,5,Final,08/05/2014
2014,2014,9994002,99985651,UPN          ,Grapefruit,Oscar,05/04/1998,M,2,,U,5B,,5B,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,8,25,28,21,13,99,99,98,95,88,63,35,99,B,35,A,B,A,63,35,Final,08/05/2014
2014,2014,9994002,99985651,UPN          ,Grapefruit,Oscar,05/04/1998,M,3,,M,5,,7,5,5,,7,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,16,37,22,8,2,99,99,94,86,70,33,10,99,C,33,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99985653,UPN          ,Xenon,Felicity,02/07/1998,F,2,,U,5C,,4A,5C,5,,5,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,6,23,32,23,14,99,99,99,98,92,69,37,99,B,37,A,B,A,69,37,Final,08/05/2014
2014,2014,9994002,99985653,UPN          ,Xenon,Felicity,02/07/1998,F,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,22,34,24,13,99,99,99,98,93,71,37,99,B,37,A,A,A,37,13,Final,08/05/2014
2014,2014,9994002,99985685,UPN          ,Orange,Bethany,16/02/1998,F,2,,U,5C,,5B,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,4,19,32,26,18,99,99,99,98,94,75,43,99,B,43,A,B,A,75,43,Final,08/05/2014
2014,2014,9994002,99985685,UPN          ,Orange,Bethany,16/02/1998,F,3,,U,6,,7,6,6,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,21,33,25,15,99,99,99,98,94,73,39,99,B,39,A,A,A,39,15,Final,08/05/2014
2014,2014,9994002,99986162,UPN          ,Quince,Derek,12/07/1998,M,2,,U,4A,,5A,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,9,27,28,19,11,99,99,98,94,85,58,30,99,B,30,A,B,A,58,30,Final,08/05/2014
2014,2014,9994002,99986162,UPN          ,Quince,Derek,12/07/1998,M,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,33,27,14,6,99,99,97,92,80,47,20,99,C,47,B,A,A,20,6,Final,08/05/2014
2014,2014,9994002,99986185,UPN          ,Mace,Tina,25/04/1998,F,2,,L,4B,,4B,5B,3,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,35,29,12,5,99,99,97,93,80,46,17,99,C,46,B,C,B,80,46,Final,08/05/2014
2014,2014,9994002,99986185,UPN          ,Mace,Tina,25/04/1998,F,3,,L,4,,4,4,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,8,14,24,38,11,1,1,99,97,89,75,51,13,2,99,C,13,B,C,C,51,13,Final,08/05/2014
2014,2014,9994002,99986257,UPN          ,Oxygen,Sam,01/04/1998,M,2,,M,4A,,4B,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,9,17,36,20,7,3,99,98,93,84,66,30,10,99,C,30,B,C,B,66,30,Final,08/05/2014
2014,2014,9994002,99986257,UPN          ,Oxygen,Sam,01/04/1998,M,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,21,38,16,4,1,99,98,91,80,59,21,5,99,C,21,B,B,B,21,5,Final,08/05/2014
2014,2014,9994002,99986414,UPN          ,Gold,Zachary,07/08/1998,M,2,,U,5C,,5B,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,7,25,28,22,14,99,99,98,95,88,63,35,99,B,35,A,B,A,63,35,Final,08/05/2014
2014,2014,9994002,99986414,UPN          ,Gold,Zachary,07/08/1998,M,3,,U,6,,7,6,6,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,4,11,32,28,15,7,99,99,97,93,82,50,22,99,B,22,A,A,A,22,7,Final,08/05/2014
2014,2014,9994002,99986575,UPN          ,Sage,Louis,17/05/1998,M,2,,U,4B,,5C,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,13,33,25,13,6,99,99,96,90,77,44,18,99,C,44,B,B,A,44,18,Final,08/05/2014
2014,2014,9994002,99986575,UPN          ,Sage,Louis,17/05/1998,M,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,33,27,14,6,99,99,97,92,80,47,20,99,C,47,B,A,A,20,6,Final,08/05/2014
2014,2014,9994002,99987266,UPN          ,Artichoke,Matthew,30/07/1998,M,2,,L,3A,,4B,4B,3,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,12,20,36,16,4,1,99,97,90,78,58,22,6,99,C,22,B,C,B,58,22,Final,08/05/2014
2014,2014,9994002,99987266,UPN          ,Artichoke,Matthew,30/07/1998,M,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,20,38,16,4,1,99,98,91,80,60,21,5,99,C,21,B,B,B,21,5,Final,08/05/2014
2014,2014,9994002,99987859,UPN          ,Olive,Thomas,05/12/1997,M,2,,U,5C,,5A,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,9,27,28,20,11,99,99,98,94,86,59,31,99,B,31,A,B,A,59,31,Final,08/05/2014
2014,2014,9994002,99987859,UPN          ,Olive,Thomas,05/12/1997,M,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,34,27,13,6,99,99,97,92,80,46,19,99,C,46,B,A,A,19,6,Final,08/05/2014
2014,2014,9994002,99987889,UPN          ,Lime,Bradley,27/02/1998,M,2,,L,B,,B,B,W,,1,W,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,7,15,21,23,27,5,1,1,99,93,78,56,33,6,1,97,D,33,C,F,E,93,78,Final,08/05/2014
2014,2014,9994002,99987889,UPN          ,Lime,Bradley,27/02/1998,M,3,,L,1,,1,2,1,,1,2,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,11,21,25,23,18,1,1,1,99,89,68,43,19,2,1,94,E,43,D,E,E,68,43,Final,08/05/2014
2014,2014,9994002,99987908,UPN          ,Marrow,Shane,02/06/1998,M,2,,M,4B,,4A,4B,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,18,36,19,7,2,99,98,92,82,64,28,9,99,C,28,B,C,B,64,28,Final,08/05/2014
2014,2014,9994002,99987908,UPN          ,Marrow,Shane,02/06/1998,M,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,14,36,25,11,4,99,99,96,90,75,40,15,99,C,40,B,A,A,15,4,Final,08/05/2014
2014,2014,9994002,99987955,UPN          ,Asparagus,Aimee,29/01/1998,F,2,,U,5C,,5B,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,4,20,32,25,17,99,99,99,98,94,74,43,99,B,43,A,B,A,74,43,Final,08/05/2014
2014,2014,9994002,99987955,UPN          ,Asparagus,Aimee,29/01/1998,F,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,28,34,20,9,99,99,99,97,90,62,28,99,B,28,A,A,A,28,9,Final,08/05/2014
2014,2014,9994002,99987965,UPN          ,Aluminium,Charles,23/12/1997,M,2,,M,5C,,5B,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,4,8,15,35,23,10,4,99,98,94,86,72,37,14,99,C,37,B,C,B,72,37,Final,08/05/2014
2014,2014,9994002,99987965,UPN          ,Aluminium,Charles,23/12/1997,M,3,,M,5,,7,5,5,,7,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,4,8,16,37,22,8,2,99,98,94,86,70,32,10,99,C,32,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99989113,UPN          ,Zucchini,Clare,02/08/1998,F,2,,M,4B,,4B,4B,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,10,31,31,16,7,99,99,98,95,85,54,23,99,B,23,A,C,B,85,54,Final,08/05/2014
2014,2014,9994002,99989113,UPN          ,Zucchini,Clare,02/08/1998,F,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,12,36,30,12,4,99,99,98,94,82,45,16,99,C,45,B,B,B,45,16,Final,08/05/2014
2014,2014,9994002,99989252,UPN          ,Plum,Nicole,27/05/1998,F,2,,L,4C,,3A,4B,4,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,16,38,25,9,3,99,99,96,90,74,36,11,99,C,36,B,C,B,74,36,Final,08/05/2014
2014,2014,9994002,99989252,UPN          ,Plum,Nicole,27/05/1998,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,39,26,8,2,99,99,97,91,76,36,11,99,C,36,B,B,B,36,11,Final,08/05/2014
2014,2014,9994002,99989263,UPN          ,Chlorine,Tracey,24/08/1998,F,2,,M,4C,,5C,3A,5,,5,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,10,31,31,16,7,99,99,98,95,85,54,23,99,B,23,A,C,B,85,54,Final,08/05/2014
2014,2014,9994002,99989263,UPN          ,Chlorine,Tracey,24/08/1998,F,3,,M,5,,7,5,5,,7,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,9,32,33,16,6,99,99,99,96,87,55,22,99,B,22,A,A,A,22,6,Final,08/05/2014
2014,2014,9994002,99989588,UPN          ,Carbon,Luke,21/05/1998,M,2,,U,5C,,5B,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,8,26,28,20,12,99,99,98,95,86,60,32,99,B,32,A,B,A,60,32,Final,08/05/2014
2014,2014,9994002,99989588,UPN          ,Carbon,Luke,21/05/1998,M,3,,U,6,,7,8,6,,7,8,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,25,30,21,14,99,99,99,97,90,65,35,99,B,35,A,S,S,14,14,Final,08/05/2014
2014,2014,9994002,99989623,UPN          ,Olive,Zachary,23/02/1998,M,2,,L,3A,,4B,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,12,20,37,16,5,1,99,97,91,79,59,22,6,99,C,22,B,C,B,59,22,Final,08/05/2014
2014,2014,9994002,99989623,UPN          ,Olive,Zachary,23/02/1998,M,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,12,21,38,16,4,1,99,98,91,80,59,21,5,99,C,21,B,B,B,21,5,Final,08/05/2014
2014,2014,9994002,99989642,UPN          ,Rice,Paige,11/03/1998,F,2,,M,4A,,4B,5C,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,10,31,31,16,8,99,99,98,95,86,55,24,99,B,24,A,C,B,86,55,Final,08/05/2014
2014,2014,9994002,99989642,UPN          ,Rice,Paige,11/03/1998,F,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,10,33,32,15,5,99,99,99,95,86,52,20,99,B,20,A,A,A,20,5,Final,08/05/2014
2014,2014,9994002,99989832,UPN          ,Dill,Sean,21/04/1998,M,2,,M,4C,,4C,4A,4,,5,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,10,19,37,18,6,2,99,98,92,82,63,26,8,99,C,26,B,C,B,63,26,Final,08/05/2014
2014,2014,9994002,99989832,UPN          ,Dill,Sean,21/04/1998,M,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,14,36,25,11,4,99,99,96,89,75,40,14,99,C,40,B,A,A,14,4,Final,08/05/2014
2014,2014,9994002,99989899,UPN          ,Leek,Ashley,03/01/1998,M,2,,U,5C,,5B,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,9,27,28,19,11,99,99,98,94,85,58,30,99,B,30,A,B,A,58,30,Final,08/05/2014
2014,2014,9994002,99989899,UPN          ,Leek,Ashley,03/01/1998,M,3,,U,5,,7,8,5,,7,8,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,10,31,29,17,8,99,99,98,94,84,54,25,99,B,25,A,S,S,8,8,Final,08/05/2014
2014,2014,9994002,99989901,UPN          ,Cadmium,Neil,19/09/1997,M,2,,M,4C,,5C,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,18,36,20,7,2,99,98,93,82,65,29,9,99,C,29,B,C,B,65,29,Final,08/05/2014
2014,2014,9994002,99989901,UPN          ,Cadmium,Neil,19/09/1997,M,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,12,21,38,16,4,1,99,97,91,79,59,20,5,99,C,20,B,B,B,20,5,Final,08/05/2014
2014,2014,9994002,99989902,UPN          ,Uranium,Louise,06/06/1998,F,2,,L,3B,,B,3B,3,,2,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,9,14,24,36,12,1,1,99,97,88,74,50,14,2,99,C,14,B,D,C,74,50,Final,08/05/2014
2014,2014,9994002,99989902,UPN          ,Uranium,Louise,06/06/1998,F,3,,L,4,,3,4,4,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,11,16,26,35,9,1,1,99,97,86,70,45,10,1,99,D,45,C,C,C,45,10,Final,08/05/2014
2014,2014,9994002,99989966,UPN          ,Fluorine,Louis,23/06/1998,M,2,,L,3B,,N,4B,M,,M,M,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,5,12,18,24,31,8,1,1,99,95,83,66,41,10,2,98,D,41,C,D,C,66,41,Final,08/05/2014
2014,2014,9994002,99989966,UPN          ,Fluorine,Louis,23/06/1998,M,3,,L,4,,4,4,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,5,12,18,24,31,7,1,1,99,95,82,64,40,8,1,98,D,40,C,C,C,40,8,Final,08/05/2014
2014,2014,9994002,99989997,UPN          ,Mango,Suzanne,05/05/1998,F,2,,L,4C,,3B,4C,4,,3,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,5,9,19,39,20,5,1,99,99,94,85,66,26,7,99,C,26,B,D,C,85,66,Final,08/05/2014
2014,2014,9994002,99989997,UPN          ,Mango,Suzanne,05/05/1998,F,3,,L,4,,4,5,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,23,40,15,2,1,99,98,92,81,59,18,3,99,C,18,B,C,C,59,18,Final,08/05/2014
2014,2014,9994002,99990361,UPN          ,Lettuce,Craig,04/05/1998,M,2,,L,3A,,4B,4B,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,12,20,36,16,4,1,99,97,90,78,58,22,6,99,C,22,B,C,B,58,22,Final,08/05/2014
2014,2014,9994002,99990361,UPN          ,Lettuce,Craig,04/05/1998,M,3,,L,4,,5,4,4,,5,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,5,10,17,23,34,9,1,1,99,95,85,69,45,11,2,98,D,45,C,C,C,45,11,Final,08/05/2014
2014,2014,9994002,99990787,UPN          ,Peach,Eleanor,26/08/1998,F,2,,L,3A,,3B,3B,3,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,10,21,39,18,4,1,99,98,93,82,62,23,5,99,C,23,B,D,C,82,62,Final,08/05/2014
2014,2014,9994002,99990787,UPN          ,Peach,Eleanor,26/08/1998,F,3,,L,5,,4,4,5,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,21,40,17,3,1,99,98,93,82,61,21,4,99,C,21,B,C,C,61,21,Final,08/05/2014
2014,2014,9994002,99990871,UPN          ,Orange,Luke,02/11/1997,M,2,,L,3A,,4C,4A,3,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,8,14,21,35,14,3,1,99,97,88,75,53,18,4,99,C,18,B,C,B,53,18,Final,08/05/2014
